CustomerID,last_transaction_date,days_since_last_transaction,total_lifetime_spend,avg_monthly_spend,active_months,spend_last_30_days,total_invoices,avg_basket_size,drop_in_spend_vs_30_day_avg,recency_score,tx_frequency_per_month,anomaly_flag,anomaly_score,priority_tier
15235.0,2011-05-06 09:44:00,217,2247.51,449.50200000000007,5,0.0,12,187.29250000000002,1.0,0.4182305630026809,2.4,-1,-0.060865316782870105,Tier 1: High Risk / High Value
15236.0,2011-02-14 10:52:00,298,321.05,321.05,1,0.0,1,321.05,1.0,0.20107238605898126,1.0,1,0.08336070352601621,No Action
15237.0,2011-12-08 09:46:00,1,1412.32,353.08000000000004,4,83.6,4,353.08000000000004,0.763226464257392,0.9973190348525469,1.0,1,0.09759398577514738,No Action
15238.0,2011-11-10 14:28:00,29,1071.99,357.33,3,299.21000000000004,3,357.33,0.16265077099599795,0.9222520107238605,1.0,1,0.11332887517556461,No Action
15239.0,2011-11-29 14:14:00,10,780.59,390.295,2,318.8,2,390.295,0.1831819521131452,0.9731903485254692,1.0,1,0.12226222827725958,No Action
15240.0,2011-10-26 09:50:00,44,1706.57,341.31399999999996,5,0.0,5,341.31399999999996,1.0,0.8820375335120644,1.0,1,0.12383010623378615,No Action
15241.0,2011-10-04 09:05:00,66,1756.44,250.92000000000002,7,0.0,8,219.555,1.0,0.8230563002680965,1.1428571428571428,1,0.06912805411702411,No Action
15243.0,2011-09-26 14:12:00,74,316.68,316.68,1,0.0,1,316.68,1.0,0.8016085790884718,1.0,1,0.14946954132346219,No Action
15244.0,2011-10-05 13:19:00,65,631.57,315.78499999999997,2,0.0,2,315.78499999999997,1.0,0.8257372654155496,1.0,1,0.15003570584947884,No Action
15245.0,2011-07-28 18:56:00,134,2515.84,838.6133333333333,3,0.0,3,838.6133333333333,1.0,0.6407506702412868,1.0,1,0.045038969754971014,No Action
15246.0,2011-04-15 14:45:00,238,514.15,257.07500000000005,2,0.0,2,257.07500000000005,1.0,0.36193029490616624,1.0,1,0.08646476765602218,No Action
15247.0,2011-08-09 12:52:00,122,356.0,356.0,1,0.0,1,356.0,1.0,0.6729222520107239,1.0,1,0.1324787296435661,No Action
15249.0,2011-11-08 11:45:00,31,6688.46,836.0575,8,0.0,13,514.496923076923,1.0,0.9168900804289544,1.625,1,0.024722280011923004,No Action
15251.0,2011-11-30 15:02:00,9,10484.99,1310.62375,8,363.88,11,953.180909090909,0.7223612039687209,0.9758713136729222,1.375,-1,-0.027794432386568868,Tier 2: Low Risk / High Value
15252.0,2011-11-03 13:30:00,36,740.78,370.39,2,0.0,2,370.39,1.0,0.903485254691689,1.0,1,0.1441434939204746,No Action
15253.0,2011-11-23 16:22:00,16,918.1999999999999,306.06666666666666,3,277.59999999999997,5,183.64,0.09300805924635165,0.9571045576407506,1.6666666666666667,1,0.09836663166436543,No Action
15254.0,2011-08-04 15:04:00,127,300.36,300.36,1,0.0,1,300.36,1.0,0.6595174262734584,1.0,1,0.1318517113140481,No Action
15255.0,2011-10-04 12:43:00,66,890.85,890.85,1,0.0,1,890.85,1.0,0.8230563002680965,1.0,1,0.09975108037396885,No Action
15256.0,2011-07-14 11:47:00,148,98.45,98.45,1,0.0,1,98.45,1.0,0.6032171581769437,1.0,1,0.10789822147591444,No Action
15257.0,2011-03-01 12:58:00,283,317.15,317.15,1,0.0,1,317.15,1.0,0.24128686327077753,1.0,1,0.0926636921031837,No Action
15258.0,2011-06-24 12:30:00,168,623.16,311.58000000000004,2,0.0,2,311.58000000000004,1.0,0.549597855227882,1.0,1,0.11160128901595556,No Action
15260.0,2011-08-31 13:55:00,100,1810.77,301.795,6,0.0,7,258.68142857142857,1.0,0.7319034852546917,1.1666666666666667,1,0.07170081747300056,No Action
15261.0,2011-07-27 15:20:00,135,254.82,254.82,1,0.0,1,254.82,1.0,0.6380697050938338,1.0,1,0.12375733385500615,No Action
15262.0,2011-01-20 12:16:00,323,178.95000000000002,178.95000000000002,1,0.0,1,178.95000000000002,1.0,0.13404825737265413,1.0,1,0.061705717862914955,No Action
15263.0,2011-08-25 10:26:00,106,156.51,156.51,1,0.0,1,156.51,1.0,0.7158176943699732,1.0,1,0.13354887026480072,No Action
15264.0,2011-10-06 13:49:00,64,393.74,393.74,1,0.0,1,393.74,1.0,0.8284182305630027,1.0,1,0.1455048963577678,No Action
15265.0,2011-07-11 14:46:00,151,1506.1200000000001,753.06,2,0.0,2,753.06,1.0,0.5951742627345844,1.0,1,0.07269465157710736,No Action
15266.0,2011-01-05 13:40:00,338,119.3,119.3,1,0.0,1,119.3,1.0,0.09383378016085786,1.0,1,0.04479077061201864,No Action
15267.0,2011-11-17 15:59:00,22,1717.36,429.34,4,129.6,5,343.472,0.6981413332091118,0.9410187667560321,1.25,1,0.10987165058095594,No Action
15269.0,2011-11-16 09:32:00,23,408.8,408.8,1,408.8,1,408.8,0.0,0.938337801608579,1.0,1,0.10558051804658608,No Action
15270.0,2011-11-24 09:24:00,15,2379.49,594.8725,4,529.2,7,339.9271428571428,0.11039760620973386,0.9597855227882037,1.75,1,0.07809111266357988,No Action
15271.0,2011-12-02 14:11:00,7,2507.07,250.70699999999997,10,375.21999999999997,15,167.138,-0.49664748092394717,0.9812332439678284,1.5,1,0.041857379424149965,No Action
15272.0,2011-10-13 12:59:00,57,721.94,360.97,2,0.0,2,360.97,1.0,0.8471849865951743,1.0,1,0.1510104386111496,No Action
15274.0,2011-12-05 16:57:00,4,716.57,358.285,2,716.57,2,358.285,-1.0,0.9892761394101877,1.0,1,0.05224535038391487,No Action
15275.0,2011-11-02 11:20:00,37,615.14,615.14,1,0.0,1,615.14,1.0,0.900804289544236,1.0,1,0.12674280079273242,No Action
15276.0,2011-10-04 16:39:00,66,135.31,135.31,1,0.0,1,135.31,1.0,0.8230563002680965,1.0,1,0.14299623511485593,No Action
15277.0,2011-10-24 10:08:00,46,255.89999999999998,255.89999999999998,1,0.0,1,255.89999999999998,1.0,0.8766756032171582,1.0,1,0.14529875331593617,No Action
15279.0,2010-12-20 10:48:00,354,290.51,290.51,1,0.0,1,290.51,1.0,0.05093833780160861,1.0,1,0.04341871275697873,No Action
15280.0,2011-06-20 17:14:00,172,113.12,113.12,1,0.0,1,113.12,1.0,0.5388739946380697,1.0,1,0.10308675041301424,No Action
15281.0,2011-10-12 09:10:00,58,2332.15,388.69166666666666,6,0.0,9,259.1277777777778,1.0,0.8445040214477212,1.5,1,0.07792493671668921,No Action
15286.0,2011-10-21 11:08:00,49,240.55,240.55,1,0.0,1,240.55,1.0,0.868632707774799,1.0,1,0.14433680209296645,No Action
15287.0,2011-11-17 15:34:00,22,486.69,243.34500000000003,2,145.71,2,243.34500000000003,0.40122048942858907,0.9410187667560321,1.0,1,0.1270564229228685,No Action
15288.0,2011-10-27 16:58:00,43,2306.52,461.304,5,0.0,5,461.304,1.0,0.8847184986595175,1.0,1,0.1129068436423068,No Action
15289.0,2011-11-10 13:49:00,29,939.78,313.26,3,241.8,3,313.26,0.2281172189235778,0.9222520107238605,1.0,1,0.11407551372450897,No Action
15290.0,2011-12-05 11:39:00,4,7943.22,661.9350000000001,12,1537.71,18,441.29,-1.3230528677287043,0.9892761394101877,1.5,-1,-0.05369344499336692,Tier 1: High Risk / High Value
15291.0,2011-11-14 11:02:00,25,4668.3,666.9,7,318.12,15,311.22,0.5229869545659019,0.9329758713136729,2.142857142857143,1,0.022733814578274003,No Action
15292.0,2011-05-22 15:00:00,201,180.94,180.94,1,0.0,1,180.94,1.0,0.46112600536193027,1.0,1,0.10851213963824974,No Action
15296.0,2011-10-20 11:47:00,50,3672.86,734.5719999999999,5,0.0,6,612.1433333333333,1.0,0.8659517426273459,1.2,1,0.07607195522079696,No Action
15297.0,2011-11-29 16:32:00,10,641.94,320.97,2,411.48,3,213.98000000000002,-0.28198897093186276,0.9731903485254692,1.5,1,0.08936738955073431,No Action
15298.0,2011-12-07 17:17:00,2,4799.9,533.3222222222222,9,965.38,12,399.9916666666666,-0.8101252109418947,0.9946380697050938,1.3333333333333333,1,0.027306552827313257,No Action
15299.0,2011-10-03 14:19:00,67,4507.01,1126.7525,4,0.0,7,643.8585714285715,1.0,0.8203753351206434,1.75,1,0.02579065187862245,No Action
15300.0,2011-10-06 17:08:00,64,496.44,496.44,1,0.0,1,496.44,1.0,0.8284182305630027,1.0,1,0.14090552654377592,No Action
15301.0,2011-10-20 09:57:00,50,5070.35,563.3722222222223,9,0.0,12,422.5291666666667,1.0,0.8659517426273459,1.3333333333333333,1,0.04018462280537799,No Action
15303.0,2011-02-22 13:59:00,290,574.02,574.02,1,0.0,1,574.02,1.0,0.22252010723860594,1.0,1,0.050682465902613716,No Action
15304.0,2011-10-10 10:23:00,60,694.4000000000001,99.2,7,0.0,8,86.8,1.0,0.839142091152815,1.1428571428571428,1,0.07385902011271706,No Action
15306.0,2011-10-06 12:56:00,64,1174.35,391.45,3,0.0,3,391.45,1.0,0.8284182305630027,1.0,1,0.14147049884090773,No Action
15307.0,2011-09-05 11:38:00,95,205.3,205.3,1,0.0,1,205.3,1.0,0.7453083109919572,1.0,1,0.13796496190257557,No Action
15308.0,2011-03-10 13:08:00,274,310.47,310.47,1,0.0,1,310.47,1.0,0.2654155495978552,1.0,1,0.0973479489949507,No Action
15311.0,2011-12-09 12:00:00,0,60767.9,4674.453846153846,13,7694.77,91,667.7791208791209,-0.646132415304791,1.0,7.0,-1,-0.24964578663465875,Tier 1: High Risk / High Value
15312.0,2011-09-25 13:10:00,75,924.85,231.2125,4,0.0,4,231.2125,1.0,0.7989276139410187,1.0,1,0.133334431532789,No Action
15313.0,2011-08-21 16:02:00,110,52.0,52.0,1,0.0,1,52.0,1.0,0.7050938337801609,1.0,1,0.10731345829511363,No Action
15314.0,2011-05-24 14:39:00,199,327.97,327.97,1,0.0,1,327.97,1.0,0.46648793565683644,1.0,1,0.11100674121934034,No Action
15315.0,2011-10-06 12:51:00,64,570.5,285.25,2,0.0,2,285.25,1.0,0.8284182305630027,1.0,1,0.14921257744561528,No Action
15316.0,2011-01-17 11:34:00,326,165.0,165.0,1,0.0,1,165.0,1.0,0.12600536193029488,1.0,1,0.06244958560820513,No Action
15318.0,2011-12-06 11:30:00,3,312.62,312.62,1,312.62,1,312.62,0.0,0.9919571045576407,1.0,1,0.10142748263304141,No Action
15319.0,2011-03-01 12:48:00,283,204.5,204.5,1,0.0,1,204.5,1.0,0.24128686327077753,1.0,1,0.08826263187863642,No Action
15320.0,2011-10-26 13:27:00,44,267.13,267.13,1,0.0,1,267.13,1.0,0.8820375335120644,1.0,1,0.142795044791663,No Action
15321.0,2011-09-30 09:40:00,70,2748.31,1374.1550000000002,2,0.0,3,916.1033333333334,1.0,0.8123324396782842,1.5,1,0.045808276598746034,No Action
15322.0,2011-09-15 09:34:00,85,679.68,679.68,1,0.0,1,679.68,1.0,0.7721179624664879,1.0,1,0.117275077607086,No Action
15325.0,2011-08-28 11:55:00,103,162.29,162.29,1,0.0,1,162.29,1.0,0.7238605898123325,1.0,1,0.13605031835900666,No Action
15326.0,2011-01-10 11:38:00,333,311.71,311.71,1,0.0,1,311.71,1.0,0.10723860589812328,1.0,1,0.055275123129162884,No Action
15327.0,2011-10-18 11:55:00,52,208.75,208.75,1,0.0,1,208.75,1.0,0.8605898123324397,1.0,1,0.1452114264396261,No Action
15329.0,2011-10-31 15:36:00,39,1049.7,349.90000000000003,3,0.0,3,349.90000000000003,1.0,0.8954423592493298,1.0,1,0.14301827904779624,No Action
15330.0,2011-11-07 17:50:00,32,714.96,357.48,2,0.0,2,357.48,1.0,0.9142091152815013,1.0,1,0.1420573370408641,No Action
15332.0,2010-12-08 14:43:00,366,1661.06,1661.06,1,0.0,4,415.265,1.0,0.018766756032171594,4.0,-1,-0.15838863721452678,Tier 3: High Risk / Low Value
15333.0,2011-05-15 13:27:00,208,1028.56,1028.56,1,0.0,1,1028.56,1.0,0.4423592493297587,1.0,1,0.020396220490754458,No Action
15334.0,2011-07-06 11:22:00,156,351.67,175.835,2,0.0,3,117.22333333333334,1.0,0.581769436997319,1.5,1,0.07964334665892125,No Action
15335.0,2011-10-17 12:50:00,53,173.97,173.97,1,0.0,1,173.97,1.0,0.8579088471849866,1.0,1,0.14405360080460872,No Action
15339.0,2011-10-04 12:51:00,66,574.07,287.03499999999997,2,0.0,2,287.03499999999997,1.0,0.8230563002680965,1.0,1,0.14930602121823938,No Action
15341.0,2011-09-20 09:40:00,80,2020.52,2020.52,1,0.0,1,2020.52,1.0,0.7855227882037533,1.0,-1,-0.015529881049074046,Tier 2: Low Risk / High Value
15342.0,2011-08-02 10:19:00,129,406.09,406.09,1,0.0,1,406.09,1.0,0.6541554959785523,1.0,1,0.1246458672873697,No Action
15343.0,2011-09-13 13:55:00,87,364.5,364.5,1,0.0,1,364.5,1.0,0.7667560321715818,1.0,1,0.14498346088252018,No Action
15344.0,2011-12-09 10:45:00,0,563.94,187.98,3,103.3,3,187.98,0.4504734546228322,1.0,1.0,1,0.10578049639396131,No Action
15345.0,2011-10-25 11:28:00,45,393.54,393.54,1,0.0,1,393.54,1.0,0.8793565683646113,1.0,1,0.14363491099442177,No Action
15346.0,2011-01-11 11:18:00,332,252.42000000000002,252.42000000000002,1,0.0,1,252.42000000000002,1.0,0.10991957104557637,1.0,1,0.05673404825517636,No Action
15347.0,2010-12-08 15:25:00,366,201.60000000000002,201.60000000000002,1,0.0,1,201.60000000000002,1.0,0.018766756032171594,1.0,1,0.031440414700788066,No Action
15348.0,2011-09-28 13:17:00,72,158.04,158.04,1,0.0,1,158.04,1.0,0.806970509383378,1.0,1,0.14491348013904481,No Action
15349.0,2011-07-04 16:06:00,158,473.81,236.905,2,0.0,2,236.905,1.0,0.5764075067024128,1.0,1,0.11783038317825162,No Action
15350.0,2010-12-01 13:33:00,373,115.65,115.65,1,0.0,1,115.65,1.0,0.0,1.0,1,0.007115173475067849,No Action
15351.0,2011-11-27 12:52:00,12,1960.1100000000001,490.02750000000003,4,316.14,7,280.0157142857143,0.3548525337863692,0.967828418230563,1.75,1,0.07822671587143015,No Action
15353.0,2011-03-30 12:15:00,254,777.02,388.51,2,0.0,2,388.51,1.0,0.3190348525469169,1.0,1,0.06983625282829181,No Action
15355.0,2011-11-10 13:44:00,29,277.05,138.525,2,150.8,2,138.525,-0.0886121638693377,0.9222520107238605,1.0,1,0.09559701893605416,No Action
15356.0,2011-11-08 13:11:00,31,2766.5,307.3888888888889,9,0.0,10,276.65,1.0,0.9168900804289544,1.1111111111111112,1,0.06365593855033552,No Action
15358.0,2011-12-05 09:04:00,4,8347.2,642.0923076923077,13,830.06,22,379.41818181818184,-0.29274247651907215,0.9892761394101877,1.6923076923076923,-1,-0.017301223065047333,Tier 2: Low Risk / High Value
15360.0,2011-10-31 09:35:00,39,427.93,427.93,1,0.0,1,427.93,1.0,0.8954423592493298,1.0,1,0.13843875555128898,No Action
15361.0,2010-12-13 09:52:00,361,418.92,418.92,1,0.0,1,418.92,1.0,0.03217158176943702,1.0,1,0.014710187709203681,No Action
15363.0,2010-12-02 12:28:00,372,326.0,326.0,1,0.0,1,326.0,1.0,0.002680965147453085,1.0,1,0.013447696746694493,No Action
15364.0,2011-09-05 09:46:00,95,913.19,456.595,2,0.0,2,456.595,1.0,0.7453083109919572,1.0,1,0.1327075406635259,No Action
15365.0,2011-11-14 08:29:00,25,2314.32,771.44,3,369.17,7,330.6171428571429,0.5214533858757648,0.9329758713136729,2.3333333333333335,1,0.03716515128869724,No Action
15366.0,2011-09-25 15:01:00,75,602.51,301.255,2,0.0,2,301.255,1.0,0.7989276139410187,1.0,1,0.1493996607344092,No Action
15367.0,2011-10-13 14:13:00,57,1877.59,625.8633333333333,3,0.0,4,469.39750000000004,1.0,0.8471849865951743,1.3333333333333333,1,0.11536163278231604,No Action
15368.0,2011-11-18 14:42:00,21,446.94000000000005,446.94000000000005,1,446.94000000000005,1,446.94000000000005,0.0,0.9436997319034852,1.0,1,0.10815499516435162,No Action
15370.0,2011-10-30 10:58:00,40,2386.05,397.675,6,0.0,7,340.86428571428576,1.0,0.8927613941018767,1.1666666666666667,1,0.10525559951441604,No Action
15372.0,2011-07-25 16:39:00,137,2007.3999999999999,2007.3999999999999,1,0.0,1,2007.3999999999999,1.0,0.6327077747989276,1.0,-1,-0.044532565856058026,Tier 1: High Risk / High Value
15373.0,2011-12-01 15:05:00,8,2415.91,268.43444444444447,9,729.01,12,201.32583333333332,-1.7157841144744628,0.9785522788203753,1.3333333333333333,1,0.001998097199177984,No Action
15374.0,2011-08-03 09:59:00,128,168.0,168.0,1,0.0,1,168.0,1.0,0.6568364611260054,1.0,1,0.1275922168547456,No Action
15376.0,2011-10-30 15:04:00,40,1233.3600000000001,411.11999999999995,3,0.0,3,411.11999999999995,1.0,0.8927613941018767,1.0,1,0.13879008282720906,No Action
15379.0,2011-06-23 13:13:00,169,3703.29,740.658,5,0.0,7,529.0414285714286,1.0,0.5469168900804289,1.4,-1,-0.006020765969104835,Tier 2: Low Risk / High Value
15380.0,2011-12-01 12:13:00,8,1690.2600000000002,338.052,5,385.30000000000007,5,338.052,-0.13976547986700283,0.9785522788203753,1.0,1,0.10351206351873554,No Action
15381.0,2011-05-10 11:55:00,213,596.85,298.42499999999995,2,0.0,2,298.42499999999995,1.0,0.42895442359249325,1.0,1,0.09392907863473537,No Action
15382.0,2011-11-25 10:58:00,14,5955.71,1191.142,5,1245.81,6,992.6183333333333,-0.04589545159183363,0.9624664879356568,1.2,-1,-0.0168521813944168,Tier 2: Low Risk / High Value
15384.0,2011-06-23 10:57:00,169,642.41,321.205,2,0.0,2,321.205,1.0,0.5469168900804289,1.0,1,0.1093598752717585,No Action
15385.0,2011-10-30 15:11:00,40,316.88,316.88,1,0.0,1,316.88,1.0,0.8927613941018767,1.0,1,0.14251449311186348,No Action
15386.0,2011-06-06 13:47:00,186,394.14,394.14,1,0.0,1,394.14,1.0,0.5013404825737265,1.0,1,0.10431333658704539,No Action
15388.0,2011-03-14 13:53:00,270,140.54,140.54,1,0.0,1,140.54,1.0,0.2761394101876675,1.0,1,0.09110441320268864,No Action
15389.0,2011-06-20 16:18:00,172,500.0,500.0,1,0.0,1,500.0,1.0,0.5388739946380697,1.0,1,0.09789834040207429,No Action
15392.0,2011-12-05 11:01:00,4,1535.53,383.8825,4,304.40999999999997,4,383.8825,0.20702298229275892,0.9892761394101877,1.0,1,0.10860404675509983,No Action
15393.0,2011-11-23 16:48:00,16,231.86,115.93,2,107.76,2,115.93,0.07047356163201933,0.9571045576407506,1.0,1,0.11066708329748587,No Action
15394.0,2011-11-30 11:49:00,9,2183.54,545.885,4,329.4,4,545.885,0.39657620194729665,0.9758713136729222,1.0,1,0.09350392692599518,No Action
15395.0,2011-01-18 12:40:00,325,107.45,107.45,1,0.0,1,107.45,1.0,0.12868632707774796,1.0,1,0.05083826195800928,No Action
15396.0,2011-08-19 10:56:00,112,288.18,288.18,1,0.0,1,288.18,1.0,0.6997319034852547,1.0,1,0.1353880812858282,No Action
15397.0,2011-02-23 09:25:00,289,94.0,94.0,1,0.0,1,94.0,1.0,0.22520107238605902,1.0,1,0.0651309760282669,No Action
15398.0,2011-11-23 16:47:00,16,1345.53,672.7650000000001,2,710.6800000000001,2,672.7650000000001,-0.056356974575074444,0.9571045576407506,1.0,1,0.07854170904367208,No Action
15399.0,2011-12-08 13:04:00,1,815.77,271.92333333333335,3,510.6,3,271.92333333333335,-0.8777351459357416,0.9973190348525469,1.0,1,0.06544209235874171,No Action
15400.0,2011-09-08 13:57:00,92,716.2,179.05,4,0.0,5,143.24,1.0,0.7533512064343164,1.25,1,0.10248027778763602,No Action
15402.0,2011-07-14 12:17:00,148,626.77,313.385,2,0.0,2,313.385,1.0,0.6032171581769437,1.0,1,0.1183698628000015,No Action
15405.0,2011-06-03 14:44:00,189,349.1,349.1,1,0.0,1,349.1,1.0,0.4932975871313673,1.0,1,0.1089089914061448,No Action
15406.0,2011-11-08 13:22:00,31,510.71000000000004,255.35500000000002,2,0.0,2,255.35500000000002,1.0,0.9168900804289544,1.0,1,0.1393619248528446,No Action
15407.0,2011-11-06 11:55:00,33,1056.44,264.11,4,0.0,4,264.11,1.0,0.9115281501340482,1.0,1,0.1346498453830608,No Action
15408.0,2011-03-20 15:02:00,264,267.18,267.18,1,0.0,1,267.18,1.0,0.29222520107238603,1.0,1,0.09941101728688856,No Action
15410.0,2011-09-16 14:47:00,84,3450.84,575.14,6,0.0,8,431.355,1.0,0.774798927613941,1.3333333333333333,1,0.06540214866565291,No Action
15411.0,2011-11-13 15:19:00,26,1358.88,339.72,4,367.62,4,339.72,-0.082126457082303,0.9302949061662198,1.0,1,0.10145324601538297,No Action
15412.0,2011-06-21 15:24:00,171,190.53,190.53,1,0.0,1,190.53,1.0,0.5415549597855228,1.0,1,0.11534859960408755,No Action
15414.0,2011-11-30 09:50:00,9,774.9000000000001,387.45000000000005,2,353.40000000000003,3,258.3,0.08788230739450253,0.9758713136729222,1.5,1,0.10129857859175101,No Action
15415.0,2011-01-30 14:13:00,313,572.8100000000001,572.8100000000001,1,0.0,1,572.8100000000001,1.0,0.16085790884718498,1.0,1,0.03411314130377785,No Action
15416.0,2011-10-06 09:38:00,64,3984.32,996.08,4,0.0,4,996.08,1.0,0.8284182305630027,1.0,1,0.06175650724671039,No Action
15417.0,2011-09-15 15:26:00,85,508.8,508.8,1,0.0,1,508.8,1.0,0.7721179624664879,1.0,1,0.13620418155730124,No Action
15419.0,2011-11-15 09:23:00,24,135.86,135.86,1,135.86,1,135.86,0.0,0.935656836461126,1.0,1,0.10519780120484679,No Action
15421.0,2011-10-12 09:20:00,58,950.36,316.7866666666667,3,0.0,4,237.59,1.0,0.8445040214477212,1.3333333333333333,1,0.13235616378836373,No Action
15422.0,2011-01-20 16:17:00,323,97.7,97.7,1,0.0,2,48.85,1.0,0.13404825737265413,2.0,-1,-0.04264756918364421,Tier 3: High Risk / Low Value
15423.0,2011-11-01 14:01:00,38,43.5,43.5,1,0.0,1,43.5,1.0,0.8981233243967829,1.0,1,0.1118915071335923,No Action
15424.0,2011-03-30 13:02:00,254,383.34,383.34,1,0.0,2,191.67000000000002,1.0,0.3190348525469169,2.0,1,0.020704699022654816,No Action
15426.0,2011-11-20 15:36:00,19,1447.39,482.4633333333333,3,446.15999999999997,5,289.47799999999995,0.07524578724462655,0.9490616621983914,1.6666666666666667,1,0.0868991786269756,No Action
15427.0,2011-11-06 14:29:00,33,1483.14,741.5699999999999,2,0.0,3,494.37999999999994,1.0,0.9115281501340482,1.5,1,0.10426018607498827,No Action
15428.0,2011-11-24 16:54:00,15,93.78,93.78,1,93.78,1,93.78,0.0,0.9597855227882037,1.0,1,0.09857269581840095,No Action
15429.0,2011-11-13 12:28:00,26,397.35,198.675,2,154.29,2,198.675,0.22340505851264636,0.9302949061662198,1.0,1,0.11796938828638648,No Action
15432.0,2011-11-16 16:30:00,23,171.19,171.19,1,171.19,1,171.19,0.0,0.938337801608579,1.0,1,0.11089176462492506,No Action
15433.0,2011-05-10 10:45:00,213,533.3,266.65,2,0.0,2,266.65,1.0,0.42895442359249325,1.0,1,0.09623852401110833,No Action
15434.0,2011-12-01 13:33:00,8,1041.48,260.37,4,150.9,5,208.296,0.42044014287360293,0.9785522788203753,1.25,1,0.10585174809802889,No Action
15435.0,2011-11-17 16:39:00,22,149.29,149.29,1,149.29,1,149.29,0.0,0.9410187667560321,1.0,1,0.11094658649830436,No Action
15436.0,2011-11-27 16:05:00,12,1122.53,374.1766666666667,3,263.21,3,374.1766666666667,0.2965622299626737,0.967828418230563,1.0,1,0.12341437819936363,No Action
15437.0,2011-03-22 13:11:00,262,200.16,200.16,1,0.0,1,200.16,1.0,0.2975871313672922,1.0,1,0.09608153140294734,No Action
15438.0,2011-07-31 14:19:00,131,156.57999999999998,156.57999999999998,1,0.0,1,156.57999999999998,1.0,0.6487935656836461,1.0,1,0.12451166146852394,No Action
15440.0,2011-10-16 12:16:00,54,383.68,127.89333333333333,3,0.0,3,127.89333333333333,1.0,0.8552278820375335,1.0,1,0.13651573196950467,No Action
15442.0,2011-04-05 12:24:00,248,594.0,594.0,1,0.0,1,594.0,1.0,0.3351206434316354,1.0,1,0.06672539278214212,No Action
15443.0,2011-12-08 10:40:00,1,3236.91,539.485,6,1559.88,7,462.4157142857143,-1.891424228662521,0.9973190348525469,1.1666666666666667,-1,-0.038175257256977235,Tier 2: Low Risk / High Value
15444.0,2011-11-30 17:37:00,9,1418.26,709.1299999999999,2,1075.36,2,709.1299999999999,-0.5164497341813209,0.9758713136729222,1.0,1,0.03683125495636064,No Action
15445.0,2011-03-20 15:06:00,264,113.5,113.5,1,0.0,1,113.5,1.0,0.29222520107238603,1.0,1,0.08550539792454204,No Action
15447.0,2011-01-13 11:26:00,330,155.17,155.17,1,0.0,1,155.17,1.0,0.11528150134048254,1.0,1,0.05717704537704493,No Action
15448.0,2011-01-31 10:42:00,312,494.64,494.64,1,0.0,1,494.64,1.0,0.16353887399463807,1.0,1,0.04748302615707267,No Action
15449.0,2011-11-13 15:02:00,26,974.52,324.84,3,326.82,3,324.84,-0.006095308459549373,0.9302949061662198,1.0,1,0.11375462140785186,No Action
15450.0,2011-11-09 17:11:00,30,429.84,429.84,1,0.0,1,429.84,1.0,0.9195710455764075,1.0,1,0.1333937168201852,No Action
15452.0,2011-11-10 12:13:00,29,538.73,179.57666666666668,3,125.4,3,179.57666666666668,0.30169101405156573,0.9222520107238605,1.0,1,0.11462830902207866,No Action
15453.0,2011-12-08 10:59:00,1,1388.37,231.395,6,135.28,7,198.3385714285714,0.41537198297283867,0.9973190348525469,1.1666666666666667,1,0.08596307478535126,No Action
15454.0,2010-12-12 14:21:00,362,179.1,179.1,1,0.0,1,179.1,1.0,0.029490616621983934,1.0,1,0.03197488771031626,No Action
15456.0,2011-03-01 13:51:00,283,447.22,223.61,2,0.0,3,149.07333333333335,1.0,0.24128686327077753,1.5,1,0.02668562306508171,No Action
15457.0,2011-03-22 15:31:00,262,237.07,237.07,1,0.0,1,237.07,1.0,0.2975871313672922,1.0,1,0.09807674917513126,No Action
15458.0,2011-11-14 13:08:00,25,161.64,161.64,1,161.64,1,161.64,0.0,0.9329758713136729,1.0,1,0.10740783279473021,No Action
15460.0,2010-12-20 16:08:00,354,216.76,216.76,1,0.0,1,216.76,1.0,0.05093833780160861,1.0,1,0.043707962043217474,No Action
15462.0,2011-09-06 13:11:00,94,234.6,78.2,3,0.0,3,78.2,1.0,0.7479892761394102,1.0,1,0.11640373768515949,No Action
15463.0,2011-11-10 12:57:00,29,126.14,126.14,1,126.14,1,126.14,0.0,0.9222520107238605,1.0,1,0.09520113028916982,No Action
15464.0,2011-01-05 15:56:00,338,1048.85,1048.85,1,0.0,1,1048.85,1.0,0.09383378016085786,1.0,-1,-0.04822596471838525,Tier 3: High Risk / Low Value
15465.0,2011-11-20 10:11:00,19,7354.62,735.462,10,786.4399999999999,18,408.59,-0.06931425416948796,0.9490616621983914,1.8,1,0.012230103971972994,No Action
15466.0,2011-09-15 14:08:00,85,334.53,334.53,1,0.0,1,334.53,1.0,0.7721179624664879,1.0,1,0.1471919723472982,No Action
15467.0,2011-11-30 14:17:00,9,524.88,262.44,2,122.32,3,174.96,0.5339125133363817,0.9758713136729222,1.5,1,0.10079133350290159,No Action
15468.0,2011-10-19 13:49:00,51,467.51,467.51,1,0.0,2,233.755,1.0,0.8632707774798928,2.0,1,0.08245091578760261,No Action
15469.0,2011-10-20 16:21:00,50,538.55,269.275,2,0.0,2,269.275,1.0,0.8659517426273459,1.0,1,0.14755421368392674,No Action
15471.0,2011-12-07 14:12:00,2,469.48,469.48,1,469.48,1,469.48,0.0,0.9946380697050938,1.0,1,0.08943486555138253,No Action
